extract_id,document_id,module_id,source_document,source_version,source_section,source_type,source_order,raw_text,table_name,row_or_item,notes
SRC-DOC-M03-I-00061,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§5 Пользовательский путь,TABLE_ROW,42.4,"[""4. Обработка"",""«Извлекаем данные» и прогресс по этапам."",""Определяет template, text-first, selective OCR, source records, evidence."",""PROCESSING"",""Unsupported template, OCR outage.""]",5. Пользовательский путь,table:7:row:4,"headers=[""Шаг"",""Что видит/делает брокер"",""Что делает система"",""Состояние"",""Блокер""]"
SRC-DOC-M03-I-00062,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§5 Пользовательский путь,TABLE_ROW,42.5,"[""5. Результат"",""Текущие обязательства и История раздельно."",""Строит lineages и сверяет итоги."",""NEEDS_REVIEW / PARTIALLY_VERIFIED"",""Mismatch/ambiguity/critical UNKNOWN.""]",5. Пользовательский путь,table:7:row:5,"headers=[""Шаг"",""Что видит/делает брокер"",""Что делает система"",""Состояние"",""Блокер""]"
SRC-DOC-M03-I-00063,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§5 Пользовательский путь,TABLE_ROW,42.6,"[""6. Проверка"",""Открывает источник, подтверждает или исправляет."",""Сохраняет actor/reason/before/after, пересчитывает."",""NEEDS_REVIEW"",""Незакрытая critical task.""]",5. Пользовательский путь,table:7:row:6,"headers=[""Шаг"",""Что видит/делает брокер"",""Что делает система"",""Состояние"",""Блокер""]"
SRC-DOC-M03-I-00064,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§5 Пользовательский путь,TABLE_ROW,42.7,"[""7. Сверка"",""Видит понятные расхождения."",""Повторяет REC-001…REC-015."",""RECONCILED / NEEDS_REVIEW"",""Blocking REC не PASS/WAIVED.""]",5. Пользовательский путь,table:7:row:7,"headers=[""Шаг"",""Что видит/делает брокер"",""Что делает система"",""Состояние"",""Блокер""]"
SRC-DOC-M03-I-00065,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§5 Пользовательский путь,TABLE_ROW,42.8,"[""8. Подтверждение"",""Нажимает «Подтвердить факты и создать снимок»."",""Проверяет gates и публикует immutable snapshot."",""VERIFIED_FOR_INTERNAL_USE"",""Consent, subject, critical issue, lineage.""]",5. Пользовательский путь,table:7:row:8,"headers=[""Шаг"",""Что видит/делает брокер"",""Что делает система"",""Состояние"",""Блокер""]"
SRC-DOC-M03-I-00066,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§5 Пользовательский путь,TABLE_ROW,42.9,"[""9. Передача"",""Видит версию и дату снимка."",""Передаёт neutral payload и evidence links дальше."",""SNAPSHOT READY"",""Snapshot gate failed.""]",5. Пользовательский путь,table:7:row:9,"headers=[""Шаг"",""Что видит/делает брокер"",""Что делает система"",""Состояние"",""Блокер""]"
SRC-DOC-M03-I-00067,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§5 Пользовательский путь,TABLE_ROW,42.10,"[""10. Новый PDF"",""Заменяет отчёт."",""Создаёт новую version/snapshot; старую делает read-only."",""SUPERSEDED"",""Нет.""]",5. Пользовательский путь,table:7:row:10,"headers=[""Шаг"",""Что видит/делает брокер"",""Что делает система"",""Состояние"",""Блокер""]"
SRC-DOC-M03-I-00068,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§5 Пользовательский путь,TABLE_ROW,44.0,"[""ПРАВИЛО ПЕРЕХОДА  Следующий шаг доступен только когда закрыты блокирующие условия текущего шага. Ошибка не превращается в зелёный итог и не стирает исходный PDF.""]",5. Пользовательский путь,table:8:row:0,"headers=[""ПРАВИЛО ПЕРЕХОДА  Следующий шаг доступен только когда закрыты блокирующие условия текущего шага. Ошибка не превращается в зелёный итог и не стирает исходный PDF.""]"
SRC-DOC-M03-I-00069,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§5 Пользовательский путь,PARAGRAPH,47,ПРАКТИЧЕСКАЯ UX-СПЕЦИФИКАЦИЯ,,paragraph:47,style=Normal
SRC-DOC-M03-I-00070,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§6 Целевой экран,HEADING,48,6. Целевой экран,,paragraph:48,style=Heading 1
SRC-DOC-M03-I-00071,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,A. Шапка документа,HEADING,49,A. Шапка документа,,paragraph:49,style=Heading 2
SRC-DOC-M03-I-00072,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,A. Шапка документа,TABLE_HEADER,50.0,"[""Элемент"",""Точный смысл / пример текста"",""Действие""]",A. Шапка документа,table:9:row:0,"headers=[""Элемент"",""Точный смысл / пример текста"",""Действие""]"
SRC-DOC-M03-I-00073,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,A. Шапка документа,TABLE_ROW,50.1,"[""Источник"",""«Первое кредитное бюро (ПКБ)»; raw issuer хранится отдельно."",""—""]",A. Шапка документа,table:9:row:1,"headers=[""Элемент"",""Точный смысл / пример текста"",""Действие""]"
SRC-DOC-M03-I-00074,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,A. Шапка документа,TABLE_ROW,50.2,"[""Тип"",""«Полный персональный кредитный отчёт»."",""—""]",A. Шапка документа,table:9:row:2,"headers=[""Элемент"",""Точный смысл / пример текста"",""Действие""]"
SRC-DOC-M03-I-00075,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,A. Шапка документа,TABLE_ROW,50.3,"[""Дата"",""«Сформирован: 08.08.2026, 09:51:38» + статус часового пояса."",""Открыть источник""]",A. Шапка документа,table:9:row:3,"headers=[""Элемент"",""Точный смысл / пример текста"",""Действие""]"
SRC-DOC-M03-I-00076,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,A. Шапка документа,TABLE_ROW,50.4,"[""Страницы"",""«29 из 29; порядок страниц проверен»."",""Открыть PDF""]",A. Шапка документа,table:9:row:4,"headers=[""Элемент"",""Точный смысл / пример текста"",""Действие""]"
SRC-DOC-M03-I-00077,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,A. Шапка документа,TABLE_ROW,50.5,"[""Файл"",""«Технически исправен» / понятная причина ошибки."",""Заменить""]",A. Шапка документа,table:9:row:5,"headers=[""Элемент"",""Точный смысл / пример текста"",""Действие""]"
SRC-DOC-M03-I-00078,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,A. Шапка документа,TABLE_ROW,50.6,"[""Подлинность"",""«Подлинность копии не подтверждена» — если UNVERIFIED_FLATTENED_PDF."",""Зафиксировать ручную проверку""]",A. Шапка документа,table:9:row:6,"headers=[""Элемент"",""Точный смысл / пример текста"",""Действие""]"
SRC-DOC-M03-I-00079,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,A. Шапка документа,TABLE_ROW,50.7,"[""Извлечение"",""«Данные извлечены; 3 поля нужно проверить»."",""К задачам""]",A. Шапка документа,table:9:row:7,"headers=[""Элемент"",""Точный смысл / пример текста"",""Действие""]"
SRC-DOC-M03-I-00080,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,A. Шапка документа,TABLE_ROW,50.8,"[""Сверка и проверка"",""«Итоги сходятся» / «Есть расхождения» / «Факты проверены для внутреннего использования»."",""Открыть детали""]",A. Шапка документа,table:9:row:8,"headers=[""Элемент"",""Точный смысл / пример текста"",""Действие""]"
SRC-DOC-M03-I-00081,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,B–F. Основные блоки,HEADING,52,B–F. Основные блоки,,paragraph:52,style=Heading 2
SRC-DOC-M03-I-00082,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,B–F. Основные блоки,TABLE_HEADER,53.0,"[""Блок"",""Что показывает"",""Запрет""]",B–F. Основные блоки,table:10:row:0,"headers=[""Блок"",""Что показывает"",""Запрет""]"
SRC-DOC-M03-I-00083,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,B–F. Основные блоки,TABLE_ROW,53.1,"[""Текущие обязательства"",""Нейтральные totals и только актуальные канонические линии."",""Не смешивать закрытые/уступленные записи.""]",B–F. Основные блоки,table:10:row:1,"headers=[""Блок"",""Что показывает"",""Запрет""]"
SRC-DOC-M03-I-00084,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,B–F. Основные блоки,TABLE_ROW,53.2,"[""Активные обязательства"",""Таблица кредиторов, типов, остатков, платежей, current DPD и качества."",""Не заменять UNKNOWN нулём.""]",B–F. Основные блоки,table:10:row:2,"headers=[""Блок"",""Что показывает"",""Запрет""]"
SRC-DOC-M03-I-00085,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,B–F. Основные блоки,TABLE_ROW,53.3,"[""История"",""Закрытые линии, lifetime DPD, уступки, МФО, заявки, запросы, ПКР как факт бюро."",""Не называть историческое текущим.""]",B–F. Основные блоки,table:10:row:3,"headers=[""Блок"",""Что показывает"",""Запрет""]"
SRC-DOC-M03-I-00086,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,B–F. Основные блоки,TABLE_ROW,53.4,"[""Нужно проверить"",""Только нерешённые задачи: subject/completeness → current money/DPD → dedup → events → history."",""Не показывать закрытые задачи как активные.""]",B–F. Основные блоки,table:10:row:4,"headers=[""Блок"",""Что показывает"",""Запрет""]"
SRC-DOC-M03-I-00087,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,B–F. Основные блоки,TABLE_ROW,53.5,"[""Действия"",""«Сохранить черновик»; «Подтвердить факты и создать снимок»."",""Publish disabled при blocking task.""]",B–F. Основные блоки,table:10:row:5,"headers=[""Блок"",""Что показывает"",""Запрет""]"
SRC-DOC-M03-I-00088,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,B–F. Основные блоки,PARAGRAPH,55,В интерфейсе используются нейтральные подписи. Цвет — только дополнительный сигнал; каждый статус всегда написан текстом.,,paragraph:55,style=Normal
SRC-DOC-M03-I-00089,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,B–F. Основные блоки,PARAGRAPH,57,ТЕКУЩИЙ ПРОФИЛЬ,,paragraph:57,style=Normal
SRC-DOC-M03-I-00090,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,§6 Целевой экран — активные обязательства,HEADING,58,6. Целевой экран — активные обязательства,,paragraph:58,style=Heading 1
SRC-DOC-M03-I-00091,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,Карточка «Текущие обязательства»,HEADING,59,Карточка «Текущие обязательства»,,paragraph:59,style=Heading 2
SRC-DOC-M03-I-00092,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,Карточка «Текущие обязательства»,TABLE_HEADER,60.0,"[""Показатель"",""Пример для fixture"",""Правило отображения""]",Карточка «Текущие обязательства»,table:11:row:0,"headers=[""Показатель"",""Пример для fixture"",""Правило отображения""]"
SRC-DOC-M03-I-00093,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,Карточка «Текущие обязательства»,TABLE_ROW,60.1,"[""Активные обязательства"",""3"",""Только ACTIVE canonical lineages соответствующей роли.""]",Карточка «Текущие обязательства»,table:11:row:1,"headers=[""Показатель"",""Пример для fixture"",""Правило отображения""]"
SRC-DOC-M03-I-00094,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,Карточка «Текущие обязательства»,TABLE_ROW,60.2,"[""Текущий остаток"",""4 737 798,64 ₸"",""Точно по валюте; если critical amount UNKNOWN — итог UNKNOWN.""]",Карточка «Текущие обязательства»,table:11:row:2,"headers=[""Показатель"",""Пример для fixture"",""Правило отображения""]"
SRC-DOC-M03-I-00095,DOC-M03-I,M03,M03_CASA_Pro_Credit_History_Implementation_and_Acceptance_v1.1,1.1,Карточка «Текущие обязательства»,TABLE_ROW,60.3,"[""Платежи из отчёта"",""211 711,02 ₸"",""Всегда пометка «из отчёта»; не банковский КДН.""]",Карточка «Текущие обязательства»,table:11:row:3,"headers=[""Показатель"",""Пример для fixture"",""Правило отображения""]"
